opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
XGMTNND1,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
6R94B0SG,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
8JL58ECD,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
KO7JWXCT,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
FGSBCJSC,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
65SMA4OZ,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
537X47QY,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
D95K3R9N,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
51HOGHF0,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
PRUFERA6,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
NST2FEF3,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
BBV196A3,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
E4YR0OE6,Darcel Schlecht,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
TR7WLH5Q,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
M64OQCC3,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
WR9CQB8E,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
TWWD62O3,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
7CZU8GS1,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
APXWBOOT,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
7N6AHU7C,Darcel Schlecht,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
EJUQOEY5,Darcel Schlecht,MG Advanced,Bubba Gump,Prospecting,,,,Melvin Marxen,Central,MG,3393
9HA8VBAP,Darcel Schlecht,MG Advanced,Donquadtech,Prospecting,,,,Melvin Marxen,Central,MG,3393
X4THRRSJ,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
3PN3YSPK,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
F6AOT0NK,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
YI92HVHO,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
39NJ6UC9,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
1XR36ESV,Darcel Schlecht,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
RJ21Q4HO,Gladys Colclough,GTX Basic,Hottechi,Prospecting,,,,Melvin Marxen,Central,GTX,550
NSYCCHCJ,Gladys Colclough,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
ATOYVLLB,Gladys Colclough,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
0M4K6F8Q,Gladys Colclough,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
TLJWMKEO,Gladys Colclough,GTX Plus Basic,Iselectrics,Prospecting,,,,Melvin Marxen,Central,GTX,1096
NXJNQ3Z9,Gladys Colclough,GTX Plus Basic,Plexzap,Prospecting,,,,Melvin Marxen,Central,GTX,1096
HWKJ7TFJ,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
Q62STRQQ,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
9P9J2ANM,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
OJWGRIXN,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
EB393LSH,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
566X0PLZ,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
SFR7RG9V,Gladys Colclough,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
9RGWSKNU,Gladys Colclough,GTX Plus Pro,Kan-code,Prospecting,,,,Melvin Marxen,Central,GTX,5482
49T7VKA7,Gladys Colclough,GTX Plus Pro,Plussunin,Prospecting,,,,Melvin Marxen,Central,GTX,5482
BTDY3DHP,Gladys Colclough,GTX Plus Pro,Vehement Capital Partners,Prospecting,,,,Melvin Marxen,Central,GTX,5482
UZ7DU3D9,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
73CWPT9H,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
B7KZYEII,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
67CBAWHG,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
2WTPSQTN,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
V5PKXYWS,Gladys Colclough,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
EJCPWP6V,Gladys Colclough,GTXPro,Bioholding,Prospecting,,,,Melvin Marxen,Central,GTX,4821
BJE7KCZ1,Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,Prospecting,,,,Melvin Marxen,Central,GTX,4821
TK9J8AOZ,Gladys Colclough,GTXPro,Treequote,Prospecting,,,,Melvin Marxen,Central,GTX,4821
XARW0KTX,Gladys Colclough,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
0C34Z5UZ,Gladys Colclough,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
OA3RDG12,Gladys Colclough,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
847RHYQE,Gladys Colclough,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
P0B49XCI,Gladys Colclough,MG Special,Codehow,Prospecting,,,,Melvin Marxen,Central,MG,55
DOP1NORG,Gladys Colclough,MG Special,Plexzap,Prospecting,,,,Melvin Marxen,Central,MG,55
BUOI3TBI,Gladys Colclough,MG Special,Rundofase,Prospecting,,,,Melvin Marxen,Central,MG,55
F22C6LKO,Gladys Colclough,MG Special,The New York Inquirer,Prospecting,,,,Melvin Marxen,Central,MG,55
D8ZJ6F45,Gladys Colclough,MG Special,Yearin,Prospecting,,,,Melvin Marxen,Central,MG,55
HP50ZWIZ,Gladys Colclough,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
X3KQZM1K,Gladys Colclough,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
WA3U0EVI,Gladys Colclough,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
Q9CASEJL,Gladys Colclough,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
OIBR7UA7,Gladys Colclough,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
J5IXJWVU,Gladys Colclough,MG Advanced,Cancity,Prospecting,,,,Melvin Marxen,Central,MG,3393
KFSKQ291,Gladys Colclough,MG Advanced,Plusstrip,Prospecting,,,,Melvin Marxen,Central,MG,3393
ZT1234V3,Gladys Colclough,MG Advanced,Ron-tech,Prospecting,,,,Melvin Marxen,Central,MG,3393
JQBN7PXK,Gladys Colclough,MG Advanced,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,MG,3393
J5IF7CT6,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
AAQ5H36J,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
37PEZCGO,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
X9NUTLTR,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
L5PS6S68,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
JLZCOLIE,Gladys Colclough,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
TN4KM3D1,Jonathan Berthelot,GTX Basic,Bluth Company,Prospecting,,,,Melvin Marxen,Central,GTX,550
OIIFWY81,Jonathan Berthelot,GTX Basic,Conecom,Prospecting,,,,Melvin Marxen,Central,GTX,550
WE2CEE8A,Jonathan Berthelot,GTX Basic,Dontechi,Prospecting,,,,Melvin Marxen,Central,GTX,550
NT38RBZY,Jonathan Berthelot,GTX Basic,Gogozoom,Prospecting,,,,Melvin Marxen,Central,GTX,550
0XVL2UMH,Jonathan Berthelot,GTX Basic,Groovestreet,Prospecting,,,,Melvin Marxen,Central,GTX,550
UFZFCBOS,Jonathan Berthelot,GTX Basic,Lexiqvolax,Prospecting,,,,Melvin Marxen,Central,GTX,550
2BD1SDBX,Jonathan Berthelot,GTX Basic,Vehement Capital Partners,Prospecting,,,,Melvin Marxen,Central,GTX,550
AE3YDLK3,Jonathan Berthelot,GTX Basic,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,GTX,550
C54CWZIT,Jonathan Berthelot,GTX Basic,Zencorporation,Prospecting,,,,Melvin Marxen,Central,GTX,550
D00AN5HY,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
E6798P2J,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
MR08TTTT,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
7UVKZD60,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
0RLU8I9Q,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
ZT163LH3,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
8Y3OMER4,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
OQ1P1OLH,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
UY93W9NZ,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
NVH71LD4,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
XVQ3OA99,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
DJDJ5A58,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
22TUMCKT,Jonathan Berthelot,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
ARBTXSEH,Jonathan Berthelot,GTX Plus Basic,Globex Corporation,Prospecting,,,,Melvin Marxen,Central,GTX,1096
P4D8H19O,Jonathan Berthelot,GTX Plus Basic,Isdom,Prospecting,,,,Melvin Marxen,Central,GTX,1096
UD1GNRL4,Jonathan Berthelot,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
B2YZJ212,Jonathan Berthelot,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
94DGJSLN,Jonathan Berthelot,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
IRTO8ZJW,Jonathan Berthelot,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
OAMIMSUU,Jonathan Berthelot,GTX Plus Pro,Cheers,Prospecting,,,,Melvin Marxen,Central,GTX,5482
B26TNOGQ,Jonathan Berthelot,GTX Plus Pro,Silis,Prospecting,,,,Melvin Marxen,Central,GTX,5482
QN1UL4N3,Jonathan Berthelot,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
FW2CVY2X,Jonathan Berthelot,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
9R8AKL0D,Jonathan Berthelot,GTXPro,Initech,Prospecting,,,,Melvin Marxen,Central,GTX,4821
R14YE68N,Jonathan Berthelot,GTXPro,Plexzap,Prospecting,,,,Melvin Marxen,Central,GTX,4821
8RQCHZ5O,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
90KRHC6T,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
8NLGRTU5,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
QMRDG7WP,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
F0K8UDEG,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
NUEPXB8Z,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
FBDS7GIZ,Jonathan Berthelot,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
URRD7VUB,Jonathan Berthelot,MG Special,Blackzim,Prospecting,,,,Melvin Marxen,Central,MG,55
11T4HX93,Jonathan Berthelot,MG Special,Bluth Company,Prospecting,,,,Melvin Marxen,Central,MG,55
0QMDTHBS,Jonathan Berthelot,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
GM5X0CSG,Jonathan Berthelot,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
E0HMRMZ9,Jonathan Berthelot,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
DYA87PL1,Jonathan Berthelot,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
CGRMC7OE,Jonathan Berthelot,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
0KSK9O00,Lajuana Vencill,GTX Basic,Bluth Company,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
76WK0KFZ,Lajuana Vencill,GTX Basic,Konex,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
IMN2GUYV,Lajuana Vencill,GTX Basic,Statholdings,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
9HFEMESD,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
00400B1S,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
PELBIQ95,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
HLE798LQ,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
NB67WD27,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
2RQOUJ9V,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
6KW4PU0S,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
Y533QVR5,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
PAUK1IU0,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
97WEHB4X,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
Z4JQEOMT,Lajuana Vencill,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
W2K1S9N3,Lajuana Vencill,GTX Plus Basic,Dalttechnology,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
U0U1RIMI,Lajuana Vencill,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
ZTFYF8PV,Lajuana Vencill,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
Q620I4AZ,Lajuana Vencill,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
L7PPTHLF,Lajuana Vencill,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
8U9CA21G,Lajuana Vencill,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
F14T88OP,Lajuana Vencill,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
JZ4QLP1W,Lajuana Vencill,MG Special,Bioplex,Prospecting,,,,Dustin Brinkmann,Central,MG,55
HSGGBG9J,Lajuana Vencill,MG Special,Codehow,Prospecting,,,,Dustin Brinkmann,Central,MG,55
O7MBZPN4,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
XS7B6QT7,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
N6JMQG0E,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
TBNPWPNE,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
M4WW6I1S,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
GLQLEZJM,Lajuana Vencill,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
ZKJIVMSG,Lajuana Vencill,MG Advanced,Finjob,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
3TMNC3GW,Lajuana Vencill,MG Advanced,Kinnamplus,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
P25KLAD2,Lajuana Vencill,MG Advanced,Rangreen,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
NDJBDONI,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
94ZZLWOH,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
KKUHAY4O,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
4V17GRKW,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
EOJHYLXG,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
4XQ43RJW,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
MJK3UJ1B,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
44JDHBI8,Lajuana Vencill,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
ETJR6FUL,Marty Freudenburg,GTX Basic,Plexzap,Prospecting,,,,Melvin Marxen,Central,GTX,550
9CYYLZ11,Marty Freudenburg,GTX Basic,Stanredtax,Prospecting,,,,Melvin Marxen,Central,GTX,550
RGW7PKJ6,Marty Freudenburg,GTX Basic,Xx-zobam,Prospecting,,,,Melvin Marxen,Central,GTX,550
BW0NOLCK,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
G7K3HJAT,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
NBE5EMSV,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
D00KRY2S,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
ZB3JRI67,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
4AUWVKUU,Marty Freudenburg,GTX Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,550
I43F0Z77,Marty Freudenburg,GTX Plus Basic,Betasoloin,Prospecting,,,,Melvin Marxen,Central,GTX,1096
YYMKOAVY,Marty Freudenburg,GTX Plus Basic,Donquadtech,Prospecting,,,,Melvin Marxen,Central,GTX,1096
0HR4TEU4,Marty Freudenburg,GTX Plus Basic,Plussunin,Prospecting,,,,Melvin Marxen,Central,GTX,1096
O8JCYJSV,Marty Freudenburg,GTX Plus Basic,Silis,Prospecting,,,,Melvin Marxen,Central,GTX,1096
FMRVHL9O,Marty Freudenburg,GTX Plus Basic,Toughzap,Prospecting,,,,Melvin Marxen,Central,GTX,1096
YMI68O7S,Marty Freudenburg,GTX Plus Basic,Zumgoity,Prospecting,,,,Melvin Marxen,Central,GTX,1096
VUFZB941,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
EABYCHB3,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
6Z6DMG2V,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
BZ96Z7AI,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
QY7GTG6Y,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
VZ28EXFN,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
KOPIWJO5,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
465ZW6J2,Marty Freudenburg,GTX Plus Basic,,Prospecting,,,,Melvin Marxen,Central,GTX,1096
BVRUBA3A,Marty Freudenburg,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
5JS1Z5BQ,Marty Freudenburg,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
5EUHU5AF,Marty Freudenburg,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
F11IGBLD,Marty Freudenburg,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
CC70D9SD,Marty Freudenburg,GTX Plus Pro,,Prospecting,,,,Melvin Marxen,Central,GTX,5482
0BQTT5UF,Marty Freudenburg,GTXPro,Donware,Prospecting,,,,Melvin Marxen,Central,GTX,4821
M7UNLZEP,Marty Freudenburg,GTXPro,Finhigh,Prospecting,,,,Melvin Marxen,Central,GTX,4821
EG7S6ZOI,Marty Freudenburg,GTXPro,Konmatfix,Prospecting,,,,Melvin Marxen,Central,GTX,4821
UND13JS5,Marty Freudenburg,GTXPro,Plusstrip,Prospecting,,,,Melvin Marxen,Central,GTX,4821
HFVWQIMF,Marty Freudenburg,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
9YLUGU6I,Marty Freudenburg,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
SAUIIUTV,Marty Freudenburg,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
B5H6M7AP,Marty Freudenburg,GTXPro,,Prospecting,,,,Melvin Marxen,Central,GTX,4821
COGXUYLL,Marty Freudenburg,MG Special,Doncon,Prospecting,,,,Melvin Marxen,Central,MG,55
ZVO432VF,Marty Freudenburg,MG Special,Faxquote,Prospecting,,,,Melvin Marxen,Central,MG,55
1BB5LME9,Marty Freudenburg,MG Special,Globex Corporation,Prospecting,,,,Melvin Marxen,Central,MG,55
7WXPAXAV,Marty Freudenburg,MG Special,Rangreen,Prospecting,,,,Melvin Marxen,Central,MG,55
GSOR2INK,Marty Freudenburg,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
BTH2O9OF,Marty Freudenburg,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
HW367OVT,Marty Freudenburg,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
O6NIPA7N,Marty Freudenburg,MG Special,,Prospecting,,,,Melvin Marxen,Central,MG,55
MI3MV7PU,Marty Freudenburg,MG Advanced,Acme Corporation,Prospecting,,,,Melvin Marxen,Central,MG,3393
A8PVW8RI,Marty Freudenburg,MG Advanced,Condax,Prospecting,,,,Melvin Marxen,Central,MG,3393
S4V0T890,Marty Freudenburg,MG Advanced,Finjob,Prospecting,,,,Melvin Marxen,Central,MG,3393
AP74NF6M,Marty Freudenburg,MG Advanced,Iselectrics,Prospecting,,,,Melvin Marxen,Central,MG,3393
WJ7HDR4Q,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
F1NWH30L,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
7KQAH6UI,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
2NO97U9Z,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
BKI3OLP8,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
KTSP63I0,Marty Freudenburg,MG Advanced,,Prospecting,,,,Melvin Marxen,Central,MG,3393
HKMMBDMW,Moses Frase,GTX Basic,Plusstrip,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
52V1RWCZ,Moses Frase,GTX Basic,Stanredtax,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
XS7L2AQE,Moses Frase,GTX Basic,Zencorporation,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
M22PCEKY,Moses Frase,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
IVTNXNYP,Moses Frase,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
HOXD9TTL,Moses Frase,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
H046CU4Z,Moses Frase,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
JF4MEWPX,Moses Frase,GTX Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,550
1HD5JJM3,Moses Frase,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
NWPSEF2I,Moses Frase,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
0E8D6TCQ,Moses Frase,GTX Plus Basic,,Prospecting,,,,Dustin Brinkmann,Central,GTX,1096
7MKYTX69,Moses Frase,GTX Plus Pro,,Prospecting,,,,Dustin Brinkmann,Central,GTX,5482
CLPDG9BG,Moses Frase,MG Special,Yearin,Prospecting,,,,Dustin Brinkmann,Central,MG,55
32NDDT4L,Moses Frase,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
1969NL80,Moses Frase,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
IKR0NSUE,Moses Frase,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
473F6L9F,Moses Frase,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
KN4LCS4D,Moses Frase,MG Special,,Prospecting,,,,Dustin Brinkmann,Central,MG,55
EL09RK8X,Moses Frase,MG Advanced,Dalttechnology,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
Y9EBNML6,Moses Frase,MG Advanced,Donquadtech,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
9H2V1F1E,Moses Frase,MG Advanced,Funholding,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
2872DC79,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
OYRF34VN,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
HP8IWA1E,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
M5ZYQFGR,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
0CECGPEJ,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
D6YEYMJC,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
RLDCYEJU,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
BIN9U8D9,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
8O98HGMW,Moses Frase,MG Advanced,,Prospecting,,,,Dustin Brinkmann,Central,MG,3393
