opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location
7IZQJIPA,Maureen Marcano,GTXPro,Kan-code,Won,9/17/2017,12/27/2017,4812,Summer Sewald,West,GTX,4821,software,1982,11698.03,34288,United States
7AH7F190,Reed Clapper,GTX Basic,Betasoloin,Lost,9/17/2017,11/27/2017,0,Rocco Neubert,East,GTX,550,medical,1999,251.41,495,United States
ME0LMBYL,Reed Clapper,GTX Plus Basic,Initech,Lost,9/17/2017,12/21/2017,0,Rocco Neubert,East,GTX,1096,telecommunications,1994,6395.05,20275,United States
KODTODAA,Reed Clapper,GTX Plus Pro,Betasoloin,Lost,9/17/2017,11/12/2017,0,Rocco Neubert,East,GTX,5482,medical,1999,251.41,495,United States
RENW2N0H,Reed Clapper,GTXPro,Bioplex,Won,9/17/2017,11/19/2017,5186,Rocco Neubert,East,GTX,4821,medical,1991,326.82,1016,United States
9F407X6U,Rosalina Dieter,MG Special,Konex,Won,9/17/2017,12/2/2017,49,Celia Rouche,West,MG,55,technolgy,1980,7708.38,13756,United States
S0MZHYQC,Zane Levy,GTXPro,Konex,Won,9/17/2017,9/27/2017,4800,Summer Sewald,West,GTX,4821,technolgy,1980,7708.38,13756,United States
HP9TUR60,Daniell Hammack,GTXPro,Initech,Won,9/18/2017,12/24/2017,5627,Rocco Neubert,East,GTX,4821,telecommunications,1994,6395.05,20275,United States
P4PKECH7,Darcel Schlecht,GTX Basic,Gogozoom,Lost,9/18/2017,9/24/2017,0,Melvin Marxen,Central,GTX,550,telecommunications,2007,86.68,187,United States
USL5PZ4O,Darcel Schlecht,GTXPro,Stanredtax,Won,9/18/2017,12/6/2017,3779,Melvin Marxen,Central,GTX,4821,finance,1987,1698.2,3798,United States
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,9/18/2017,11/5/2017,5231,Melvin Marxen,Central,GTX,4821,services,1997,2041.73,5276,United States
D40ALWGC,Donn Cantrell,GTX Plus Pro,Mathtouch,Lost,9/18/2017,9/28/2017,0,Rocco Neubert,East,GTX,5482,marketing,1984,3027.46,9516,Jordan
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,9/18/2017,11/26/2017,0,Rocco Neubert,East,GTX,5482,entertainment,1989,3838.39,8274,United States
8W35TVOQ,Hayden Neloms,MG Advanced,Faxquote,Won,9/18/2017,12/2/2017,2918,Celia Rouche,West,MG,3393,telecommunications,1995,1825.82,5595,United States
3D6LLPA1,Jonathan Berthelot,GTX Plus Basic,Funholding,Lost,9/18/2017,12/5/2017,0,Melvin Marxen,Central,GTX,1096,finance,1991,2819.5,7227,United States
58QZ1YGK,Jonathan Berthelot,GTXPro,Finhigh,Won,9/18/2017,9/27/2017,4902,Melvin Marxen,Central,GTX,4821,finance,2006,1102.43,1759,United States
OU42AWAE,Kami Bicknell,GTX Basic,Hatfan,Won,9/18/2017,11/22/2017,531,Summer Sewald,West,GTX,550,services,1982,792.46,1299,United States
OJOJPNL6,Kary Hendrixson,GTX Plus Pro,Singletechno,Lost,9/18/2017,11/21/2017,0,Summer Sewald,West,GTX,5482,retail,1996,2214.94,5374,United States
MENKE9IV,Kary Hendrixson,GTX Basic,Singletechno,Won,9/18/2017,11/30/2017,526,Summer Sewald,West,GTX,550,retail,1996,2214.94,5374,United States
PXSDIDXO,Lajuana Vencill,GTX Basic,Ron-tech,Lost,9/18/2017,11/11/2017,0,Dustin Brinkmann,Central,GTX,550,medical,1992,3922.42,6837,United States
5PIJNVMB,Lajuana Vencill,GTX Basic,Konmatfix,Won,9/18/2017,11/17/2017,485,Dustin Brinkmann,Central,GTX,550,marketing,1985,375.43,1190,United States
ZLFKHXXI,Moses Frase,GTX Basic,Rundofase,Won,9/18/2017,12/25/2017,520,Dustin Brinkmann,Central,GTX,550,technolgy,1983,1008.06,1238,United States
WIDRX5N6,Niesha Huffines,GTX Plus Basic,Dontechi,Won,9/18/2017,12/23/2017,1020,Melvin Marxen,Central,GTX,1096,software,1982,4618,10083,United States
HJLKGIH4,Reed Clapper,GTX Plus Basic,Mathtouch,Lost,9/18/2017,12/4/2017,0,Rocco Neubert,East,GTX,1096,marketing,1984,3027.46,9516,Jordan
DF6A63B7,Reed Clapper,MG Advanced,Yearin,Lost,9/18/2017,12/20/2017,0,Rocco Neubert,East,MG,3393,retail,2005,2261.05,3851,United States
T2EM55FZ,Rosie Papadopoulos,GTXPro,Donquadtech,Won,9/18/2017,11/15/2017,4205,Cara Losch,East,GTX,4821,technolgy,1992,1712.68,3194,United States
KDQL1O1A,Vicki Laflamme,GTX Basic,Dalttechnology,Lost,9/18/2017,11/5/2017,0,Celia Rouche,West,GTX,550,software,2013,98.79,96,United States
01XZ9CRY,Zane Levy,GTX Plus Pro,Initech,Engaging,9/18/2017,,,Summer Sewald,West,GTX,5482,telecommunications,1994,6395.05,20275,United States
HJY0TQ7X,Zane Levy,MG Special,Toughzap,Engaging,9/18/2017,,,Summer Sewald,West,MG,55,retail,1995,332.43,799,United States
75HKH8PS,Anna Snelling,GTX Plus Basic,Funholding,Lost,9/19/2017,9/30/2017,0,Dustin Brinkmann,Central,GTX,1096,finance,1991,2819.5,7227,United States
NK2CHYT1,Cecily Lampkin,GTX Plus Basic,Ron-tech,Lost,9/19/2017,11/8/2017,0,Dustin Brinkmann,Central,GTX,1096,medical,1992,3922.42,6837,United States
0WGAPLOI,Darcel Schlecht,GTXPro,dambase,Won,9/19/2017,12/7/2017,4990,Melvin Marxen,Central,GTX,4821,marketing,1995,2173.98,2928,United States
GXPA5D3A,Darcel Schlecht,GTXPro,Domzoom,Won,9/19/2017,9/29/2017,5450,Melvin Marxen,Central,GTX,4821,entertainment,1998,217.87,551,United States
8598PVIX,Elease Gluck,MG Special,Groovestreet,Won,9/19/2017,11/11/2017,53,Celia Rouche,West,MG,55,retail,2003,223.8,299,United States
VKM2BCMV,Jonathan Berthelot,GTXPro,Inity,Won,9/19/2017,9/25/2017,3678,Melvin Marxen,Central,GTX,4821,marketing,1986,2403.58,8801,United States
9N7LHW38,Kami Bicknell,GTXPro,Newex,Lost,9/19/2017,9/29/2017,0,Summer Sewald,West,GTX,4821,services,1991,1012.72,3492,Germany
BKMYW792,Kami Bicknell,MG Advanced,Nam-zim,Lost,9/19/2017,11/27/2017,0,Summer Sewald,West,MG,3393,services,1987,405.59,1179,Brazil
3IBBBGM4,Kary Hendrixson,GTX Basic,Fasehatice,Won,9/19/2017,11/18/2017,555,Summer Sewald,West,GTX,550,retail,1990,4968.91,7523,United States
T32P6LSX,Lajuana Vencill,GTX Basic,Rangreen,Won,9/19/2017,12/16/2017,492,Dustin Brinkmann,Central,GTX,550,technolgy,1987,2938.67,8775,Panama
B944EMXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Lost,9/19/2017,11/23/2017,0,Melvin Marxen,Central,GTX,1096,software,1998,2714.9,2641,United States
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,9/19/2017,11/10/2017,0,Melvin Marxen,Central,GTX,1096,services,1997,2041.73,5276,United States
QXWLE549,Marty Freudenburg,GTX Basic,Gogozoom,Won,9/19/2017,11/17/2017,574,Melvin Marxen,Central,GTX,550,telecommunications,2007,86.68,187,United States
R0R0V2O5,Maureen Marcano,GTXPro,Finjob,Won,9/19/2017,12/9/2017,4709,Summer Sewald,West,GTX,4821,employment,1988,2059.9,3644,United States
D3O1PCMO,Niesha Huffines,MG Advanced,Condax,Won,9/19/2017,12/4/2017,3079,Melvin Marxen,Central,MG,3393,medical,2017,4.54,9,United States
G53492IF,Reed Clapper,GTXPro,Massive Dynamic,Won,9/19/2017,9/24/2017,4369,Rocco Neubert,East,GTX,4821,entertainment,1989,665.06,1095,United States
KUH39HQ7,Versie Hillebrand,MG Special,Rangreen,Lost,9/19/2017,9/22/2017,0,Dustin Brinkmann,Central,MG,55,technolgy,1987,2938.67,8775,Panama
RW6QS352,Versie Hillebrand,GTX Plus Pro,Statholdings,Won,9/19/2017,12/31/2017,6000,Dustin Brinkmann,Central,GTX,5482,employment,1997,291.27,586,United States
1374WYJG,Violet Mclelland,MG Advanced,Kan-code,Won,9/19/2017,12/31/2017,3248,Cara Losch,East,MG,3393,software,1982,11698.03,34288,United States
1T8R8X79,Zane Levy,MG Advanced,Nam-zim,Won,9/19/2017,11/19/2017,4249,Summer Sewald,West,MG,3393,services,1987,405.59,1179,Brazil
PSMWYTMB,Boris Faz,MG Advanced,Toughzap,Engaging,9/20/2017,,,Rocco Neubert,East,MG,3393,retail,1995,332.43,799,United States
0ZXS3AIR,Boris Faz,GTX Basic,Betasoloin,Won,9/20/2017,12/26/2017,563,Rocco Neubert,East,GTX,550,medical,1999,251.41,495,United States
SBTVPORC,Corliss Cosme,GTXPro,Gekko & Co,Won,9/20/2017,9/29/2017,5037,Cara Losch,East,GTX,4821,retail,1990,2520.83,3502,United States
XZKZYO55,Daniell Hammack,GTXPro,Kan-code,Won,9/20/2017,12/16/2017,4865,Rocco Neubert,East,GTX,4821,software,1982,11698.03,34288,United States
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,9/20/2017,12/18/2017,5192,Melvin Marxen,Central,GTX,4821,services,1997,2041.73,5276,United States
6C2CJX31,Donn Cantrell,GTX Plus Basic,Kan-code,Lost,9/20/2017,12/23/2017,0,Rocco Neubert,East,GTX,1096,software,1982,11698.03,34288,United States
VQQR3OUI,Elease Gluck,MG Special,Doncon,Won,9/20/2017,12/31/2017,41,Celia Rouche,West,MG,55,technolgy,2010,587.72,1501,United States
UWYFOEMO,Hayden Neloms,MG Special,Dalttechnology,Won,9/20/2017,9/26/2017,59,Celia Rouche,West,MG,55,software,2013,98.79,96,United States
ZXNHUYCM,James Ascencio,GTX Plus Pro,Goodsilron,Lost,9/20/2017,10/1/2017,0,Summer Sewald,West,GTX,5482,marketing,2000,2952.73,5107,United States
KHG4UMKP,James Ascencio,MG Special,Blackzim,Won,9/20/2017,11/24/2017,58,Summer Sewald,West,MG,55,retail,2009,497.11,1588,United States
5R7N3RKQ,Jonathan Berthelot,GTXPro,Ron-tech,Won,9/20/2017,9/30/2017,4361,Melvin Marxen,Central,GTX,4821,medical,1992,3922.42,6837,United States
TEM0I59X,Kami Bicknell,GTX Plus Pro,Lexiqvolax,Won,9/20/2017,12/9/2017,4906,Summer Sewald,West,GTX,5482,medical,2004,1618.89,3889,United States
1WPZ1MCO,Markita Hansen,GTX Basic,Goodsilron,Won,9/20/2017,9/29/2017,587,Celia Rouche,West,GTX,550,marketing,2000,2952.73,5107,United States
1AQKM7VU,Markita Hansen,GTXPro,Y-corporation,Won,9/20/2017,11/24/2017,4487,Celia Rouche,West,GTX,4821,employment,1983,2871.35,9561,United States
VTVYSUZG,Moses Frase,MG Advanced,Cancity,Won,9/20/2017,12/28/2017,3627,Dustin Brinkmann,Central,MG,3393,retail,2001,718.62,2448,United States
61IKUAZI,Rosalina Dieter,GTX Plus Basic,Dalttechnology,Engaging,9/20/2017,,,Celia Rouche,West,GTX,1096,software,2013,98.79,96,United States
6ZSAKAHX,Rosalina Dieter,GTX Plus Basic,Plexzap,Won,9/20/2017,12/22/2017,920,Celia Rouche,West,GTX,1096,retail,2001,2437.85,4874,United States
D9MZMDOL,Vicki Laflamme,MG Special,Zumgoity,Engaging,9/20/2017,,,Celia Rouche,West,MG,55,medical,1984,441.08,1210,United States
7TIWLFZD,Vicki Laflamme,GTX Basic,Golddex,Won,9/20/2017,10/1/2017,552,Celia Rouche,West,GTX,550,finance,2008,52.5,165,United States
HXRF96S3,Vicki Laflamme,MG Special,Labdrill,Won,9/20/2017,12/15/2017,54,Celia Rouche,West,MG,55,medical,1985,2741.37,9226,United States
WTEAOER0,Violet Mclelland,GTX Basic,Bubba Gump,Won,9/20/2017,12/14/2017,472,Cara Losch,East,GTX,550,software,2002,987.39,2253,United States
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,9/20/2017,11/24/2017,0,Cara Losch,East,GTX,5482,entertainment,1989,3838.39,8274,United States
ABMOVF1A,Anna Snelling,MG Special,Toughzap,Won,9/21/2017,9/30/2017,66,Dustin Brinkmann,Central,MG,55,retail,1995,332.43,799,United States
Q2GK9IT2,Boris Faz,GTXPro,Yearin,Lost,9/21/2017,12/2/2017,0,Rocco Neubert,East,GTX,4821,retail,2005,2261.05,3851,United States
J0WKJLR6,Cassey Cress,GTX Plus Basic,Massive Dynamic,Won,9/21/2017,11/21/2017,1039,Rocco Neubert,East,GTX,1096,entertainment,1989,665.06,1095,United States
B1D3HP8V,Corliss Cosme,GTX Plus Basic,Plussunin,Lost,9/21/2017,11/22/2017,0,Cara Losch,East,GTX,1096,retail,2003,1419.98,4018,United States
QHP95ULI,Corliss Cosme,GTXPro,Kan-code,Lost,9/21/2017,9/25/2017,0,Cara Losch,East,GTX,4821,software,1982,11698.03,34288,United States
OAMR9KPA,Corliss Cosme,GTX Basic,Bluth Company,Won,9/21/2017,12/21/2017,550,Cara Losch,East,GTX,550,technolgy,1993,1242.32,3027,United States
0GRGY09E,Darcel Schlecht,GTXPro,Rangreen,Lost,9/21/2017,11/25/2017,0,Melvin Marxen,Central,GTX,4821,technolgy,1987,2938.67,8775,Panama
MP9PICCD,Darcel Schlecht,GTXPro,Treequote,Won,9/21/2017,12/30/2017,4570,Melvin Marxen,Central,GTX,4821,telecommunications,1988,5266.09,8595,United States
F34QYKQJ,Donn Cantrell,GTXPro,Betasoloin,Lost,9/21/2017,11/30/2017,0,Rocco Neubert,East,GTX,4821,medical,1999,251.41,495,United States
DHJ8KOUV,Gladys Colclough,GTX Plus Pro,Condax,Won,9/21/2017,12/5/2017,5138,Melvin Marxen,Central,GTX,5482,medical,2017,4.54,9,United States
JYNYK957,James Ascencio,MG Advanced,Labdrill,Won,9/21/2017,12/2/2017,3063,Summer Sewald,West,MG,3393,medical,1985,2741.37,9226,United States
NOLWR5EX,Kami Bicknell,GTX Plus Basic,Sunnamplex,Lost,9/21/2017,10/2/2017,0,Summer Sewald,West,GTX,1096,marketing,2008,894.37,1593,Poland
BUHR2X8U,Kary Hendrixson,GTX Basic,Green-Plus,Won,9/21/2017,12/30/2017,613,Summer Sewald,West,GTX,550,services,2003,692.19,1922,United States
4OPFJFRO,Kary Hendrixson,GTXPro,Plexzap,Won,9/21/2017,11/14/2017,4808,Summer Sewald,West,GTX,4821,retail,2001,2437.85,4874,United States
MLV2QDU6,Lajuana Vencill,GTX Plus Pro,Condax,Won,9/21/2017,11/26/2017,5160,Dustin Brinkmann,Central,GTX,5482,medical,2017,4.54,9,United States
V7T9ZP6C,Markita Hansen,GTX Basic,J-Texon,Won,9/21/2017,10/1/2017,566,Celia Rouche,West,GTX,550,retail,1989,1388.67,3583,United States
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,9/21/2017,9/27/2017,68,Melvin Marxen,Central,MG,55,services,1997,2041.73,5276,United States
C3HN12Z8,Maureen Marcano,GTX Basic,Kan-code,Lost,9/21/2017,10/3/2017,0,Summer Sewald,West,GTX,550,software,1982,11698.03,34288,United States
YCQXHVMZ,Reed Clapper,GTXPro,The New York Inquirer,Won,9/21/2017,12/22/2017,5600,Rocco Neubert,East,GTX,4821,medical,1996,439.21,792,United States
4PLSG7A3,Versie Hillebrand,MG Special,dambase,Won,9/21/2017,12/12/2017,61,Dustin Brinkmann,Central,MG,55,marketing,1995,2173.98,2928,United States
ZD772DU8,Vicki Laflamme,MG Special,Groovestreet,Lost,9/21/2017,12/3/2017,0,Celia Rouche,West,MG,55,retail,2003,223.8,299,United States
2KVQ5Z4M,Wilburn Farren,MG Advanced,Xx-zobam,Lost,9/21/2017,11/29/2017,0,Cara Losch,East,MG,3393,entertainment,1989,3838.39,8274,United States
U6LLSWEN,Cassey Cress,GTX Plus Basic,Plussunin,Lost,9/22/2017,11/27/2017,0,Rocco Neubert,East,GTX,1096,retail,2003,1419.98,4018,United States
RVQTWBKE,Cassey Cress,GTX Plus Pro,Donware,Lost,9/22/2017,11/24/2017,0,Rocco Neubert,East,GTX,5482,marketing,1999,1197.44,2570,United States
BWPBMVQH,Corliss Cosme,GTX Basic,Zotware,Lost,9/22/2017,11/29/2017,0,Cara Losch,East,GTX,550,software,1979,4478.47,13809,United States
YPSXMDRH,Daniell Hammack,GTXPro,The New York Inquirer,Won,9/22/2017,12/23/2017,4976,Rocco Neubert,East,GTX,4821,medical,1996,439.21,792,United States
Q46QSEGT,Darcel Schlecht,GTXPro,Gogozoom,Lost,9/22/2017,10/3/2017,0,Melvin Marxen,Central,GTX,4821,telecommunications,2007,86.68,187,United States
DT0ZJ9Z2,Darcel Schlecht,GTXPro,Inity,Won,9/22/2017,12/24/2017,4991,Melvin Marxen,Central,GTX,4821,marketing,1986,2403.58,8801,United States
55ZNV61S,Donn Cantrell,GTX Basic,Bioplex,Lost,9/22/2017,10/4/2017,0,Rocco Neubert,East,GTX,550,medical,1991,326.82,1016,United States
6PQS93V2,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,9/22/2017,10/4/2017,5868,Rocco Neubert,East,GTX,4821,finance,1993,646.1,883,United States
1LHU0876,Elease Gluck,MG Advanced,Labdrill,Engaging,9/22/2017,,,Celia Rouche,West,MG,3393,medical,1985,2741.37,9226,United States
V929BUUS,Gladys Colclough,GTX Plus Basic,Isdom,Lost,9/22/2017,12/21/2017,0,Melvin Marxen,Central,GTX,1096,medical,2002,3178.24,4540,United States
LDYYOH6W,Gladys Colclough,GTXPro,Bioholding,Won,9/22/2017,11/24/2017,4938,Melvin Marxen,Central,GTX,4821,medical,2012,587.34,1356,Philipines
4MFY8UXP,Gladys Colclough,MG Advanced,Ron-tech,Won,9/22/2017,12/14/2017,3772,Melvin Marxen,Central,MG,3393,medical,1992,3922.42,6837,United States
EBJMZ5VE,James Ascencio,GTX Plus Pro,Cheers,Won,9/22/2017,10/2/2017,5784,Summer Sewald,West,GTX,5482,entertainment,1993,4269.9,6472,United States
CMXOTVL7,Jonathan Berthelot,GTXPro,Conecom,Won,9/22/2017,10/2/2017,3485,Melvin Marxen,Central,GTX,4821,technolgy,2005,1520.66,1806,United States
9XF2B7RS,Kami Bicknell,GTX Basic,Fasehatice,Won,9/22/2017,9/28/2017,675,Summer Sewald,West,GTX,550,retail,1990,4968.91,7523,United States
WHV85GOQ,Kary Hendrixson,GTX Basic,Sonron,Lost,9/22/2017,11/28/2017,0,Summer Sewald,West,GTX,550,telecommunications,1999,1699.85,5108,United States
MXJAH0R5,Maureen Marcano,MG Special,Plusstrip,Lost,9/22/2017,11/28/2017,0,Summer Sewald,West,MG,55,entertainment,2002,349.81,315,United States
OXW7DBDT,Rosalina Dieter,GTX Plus Basic,Doncon,Lost,9/22/2017,11/2/2017,0,Celia Rouche,West,GTX,1096,technolgy,2010,587.72,1501,United States
W5EGDYPK,Rosalina Dieter,MG Special,Newex,Won,9/22/2017,10/1/2017,55,Celia Rouche,West,MG,55,services,1991,1012.72,3492,Germany
C13104YM,Versie Hillebrand,MG Special,Toughzap,Lost,9/22/2017,12/16/2017,0,Dustin Brinkmann,Central,MG,55,retail,1995,332.43,799,United States
1GA3AFTX,Versie Hillebrand,MG Advanced,Rangreen,Lost,9/22/2017,12/12/2017,0,Dustin Brinkmann,Central,MG,3393,technolgy,1987,2938.67,8775,Panama
389D515R,Versie Hillebrand,GTX Plus Pro,Inity,Won,9/22/2017,10/1/2017,5775,Dustin Brinkmann,Central,GTX,5482,marketing,1986,2403.58,8801,United States
2751GWVC,Vicki Laflamme,GTX Basic,Hottechi,Won,9/22/2017,11/18/2017,651,Celia Rouche,West,GTX,550,technolgy,1997,8170.38,16499,Korea
0UFUDIYT,Vicki Laflamme,GTX Basic,Scotfind,Won,9/22/2017,11/22/2017,570,Celia Rouche,West,GTX,550,software,1996,6354.87,16780,United States
Y3QBGJLM,Vicki Laflamme,MG Special,Blackzim,Won,9/22/2017,12/30/2017,54,Celia Rouche,West,MG,55,retail,2009,497.11,1588,United States
O7U4I96P,Vicki Laflamme,MG Special,Scotfind,Won,9/22/2017,9/29/2017,47,Celia Rouche,West,MG,55,software,1996,6354.87,16780,United States
Q0R3ZBNT,Wilburn Farren,MG Special,Silis,Won,9/22/2017,11/8/2017,56,Cara Losch,East,MG,55,medical,1994,2818.38,6290,United States
FGUWP1NF,Boris Faz,GTX Plus Basic,Vehement Capital Partners,Lost,9/23/2017,10/5/2017,0,Rocco Neubert,East,GTX,1096,finance,1993,646.1,883,United States
DH8R6PK5,Darcel Schlecht,GTXPro,Rangreen,Lost,9/23/2017,12/12/2017,0,Melvin Marxen,Central,GTX,4821,technolgy,1987,2938.67,8775,Panama
ZKFWTRRT,Darcel Schlecht,GTXPro,Bioholding,Won,9/23/2017,9/30/2017,4422,Melvin Marxen,Central,GTX,4821,medical,2012,587.34,1356,Philipines
941SDVVZ,Darcel Schlecht,GTXPro,Hottechi,Won,9/23/2017,10/2/2017,5357,Melvin Marxen,Central,GTX,4821,technolgy,1997,8170.38,16499,Korea
ODINSHYF,Gladys Colclough,MG Special,Bioholding,Lost,9/23/2017,10/1/2017,0,Melvin Marxen,Central,MG,55,medical,2012,587.34,1356,Philipines
0TICPBMF,Gladys Colclough,GTX Plus Basic,Conecom,Won,9/23/2017,9/27/2017,1047,Melvin Marxen,Central,GTX,1096,technolgy,2005,1520.66,1806,United States
WANX7LM0,Gladys Colclough,GTXPro,Ron-tech,Won,9/23/2017,12/29/2017,5013,Melvin Marxen,Central,GTX,4821,medical,1992,3922.42,6837,United States
9F2MDA5R,Hayden Neloms,MG Advanced,Finjob,Won,9/23/2017,9/25/2017,3197,Celia Rouche,West,MG,3393,employment,1988,2059.9,3644,United States
JUKJ3RAB,Jonathan Berthelot,GTX Plus Basic,Inity,Lost,9/23/2017,10/5/2017,0,Melvin Marxen,Central,GTX,1096,marketing,1986,2403.58,8801,United States
YD3D41E0,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,9/23/2017,10/2/2017,1127,Melvin Marxen,Central,GTX,1096,medical,1984,441.08,1210,United States
7FLPKZN7,Kami Bicknell,GTXPro,Kan-code,Engaging,9/23/2017,,,Summer Sewald,West,GTX,4821,software,1982,11698.03,34288,United States
RX8711KI,Kami Bicknell,GTX Basic,Plexzap,Won,9/23/2017,12/24/2017,468,Summer Sewald,West,GTX,550,retail,2001,2437.85,4874,United States
F3BJAMUL,Kami Bicknell,MG Special,Rantouch,Won,9/23/2017,11/19/2017,55,Summer Sewald,West,MG,55,telecommunications,1994,1188.42,3015,United States
HZS2YVRN,Kary Hendrixson,MG Special,Finjob,Won,9/23/2017,10/1/2017,57,Summer Sewald,West,MG,55,employment,1988,2059.9,3644,United States
W3B077GY,Lajuana Vencill,MG Special,Zumgoity,Lost,9/23/2017,11/7/2017,0,Dustin Brinkmann,Central,MG,55,medical,1984,441.08,1210,United States
MGR0TSPK,Lajuana Vencill,GTX Plus Basic,Rangreen,Won,9/23/2017,11/27/2017,946,Dustin Brinkmann,Central,GTX,1096,technolgy,1987,2938.67,8775,Panama
TEF07JM6,Markita Hansen,GTX Basic,Xx-holding,Lost,9/23/2017,10/2/2017,0,Celia Rouche,West,GTX,550,finance,1993,7537.24,20293,United States
N8SVXI48,Maureen Marcano,GTX Basic,Zoomit,Lost,9/23/2017,11/14/2017,0,Summer Sewald,West,GTX,550,entertainment,1992,324.19,978,United States
VG1WQW88,Maureen Marcano,MG Special,Golddex,Lost,9/23/2017,11/6/2017,0,Summer Sewald,West,MG,55,finance,2008,52.5,165,United States
MEKVHSCB,Moses Frase,MG Special,Dontechi,Lost,9/23/2017,11/27/2017,0,Dustin Brinkmann,Central,MG,55,software,1982,4618,10083,United States
PBJ62FC3,Rosie Papadopoulos,GTXPro,Massive Dynamic,Lost,9/23/2017,10/5/2017,0,Cara Losch,East,GTX,4821,entertainment,1989,665.06,1095,United States
O04P1WN6,Vicki Laflamme,GTXPro,Hottechi,Won,9/23/2017,12/17/2017,4415,Celia Rouche,West,GTX,4821,technolgy,1997,8170.38,16499,Korea
600FP406,Violet Mclelland,MG Special,Bioplex,Won,9/23/2017,10/2/2017,60,Cara Losch,East,MG,55,medical,1991,326.82,1016,United States
2EFTTOAV,Zane Levy,GTX Plus Pro,Green-Plus,Won,9/23/2017,10/1/2017,5865,Summer Sewald,West,GTX,5482,services,2003,692.19,1922,United States
DDXFIBEY,Anna Snelling,GTX Plus Pro,Treequote,Lost,9/24/2017,11/23/2017,0,Dustin Brinkmann,Central,GTX,5482,telecommunications,1988,5266.09,8595,United States
5BRWXIU3,Anna Snelling,MG Special,Codehow,Lost,9/24/2017,11/27/2017,0,Dustin Brinkmann,Central,MG,55,software,1998,2714.9,2641,United States
WN9ZY701,Boris Faz,GTX Plus Basic,Kan-code,Lost,9/24/2017,12/14/2017,0,Rocco Neubert,East,GTX,1096,software,1982,11698.03,34288,United States
DA8D04ED,Cecily Lampkin,MG Advanced,Globex Corporation,Lost,9/24/2017,10/4/2017,0,Dustin Brinkmann,Central,MG,3393,technolgy,2000,1223.72,2497,Norway
WLQC2XK4,Cecily Lampkin,MG Special,Rundofase,Won,9/24/2017,10/2/2017,54,Dustin Brinkmann,Central,MG,55,technolgy,1983,1008.06,1238,United States
A4CVM3PM,Corliss Cosme,GTXPro,Opentech,Won,9/24/2017,12/27/2017,5069,Cara Losch,East,GTX,4821,finance,1994,355.23,853,United States
CNLE5EJ2,Daniell Hammack,GTX Plus Pro,Konex,Won,9/24/2017,10/5/2017,5378,Rocco Neubert,East,GTX,5482,technolgy,1980,7708.38,13756,United States
D3HUUVPL,Daniell Hammack,GTXPro,Mathtouch,Won,9/24/2017,12/4/2017,5255,Rocco Neubert,East,GTX,4821,marketing,1984,3027.46,9516,Jordan
2UNDAQZ2,Darcel Schlecht,GTX Plus Basic,Domzoom,Lost,9/24/2017,10/4/2017,0,Melvin Marxen,Central,GTX,1096,entertainment,1998,217.87,551,United States
R2E45IQ8,Darcel Schlecht,GTX Plus Pro,Conecom,Won,9/24/2017,10/3/2017,5144,Melvin Marxen,Central,GTX,5482,technolgy,2005,1520.66,1806,United States
